"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
2020,"MS","Mississippi","Lafayette","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.8,NA,NA,5.3,6.4,54408,28071,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-89.4853847 34.353078)"
2020,"MD","Maryland","Carroll","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.1,NA,NA,5.4,6.8,169092,24013,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-77.0153297 39.563328)"
2020,"MI","Michigan","Bay","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.3,NA,NA,5.7,6.9,102387,26017,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-83.9787007 43.6997112)"
2020,"MS","Mississippi","Union","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.1,NA,NA,7.4,8.8,28866,28145,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-89.0023393 34.4895325)"
2020,"MI","Michigan","Crawford","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.6,NA,NA,5.9,7.1,13981,26039,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-84.6113432 44.6801748)"
2020,"ME","Maine","Piscataquis","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.7,NA,NA,9.6,11.8,16996,23021,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-69.1022311 45.9156393)"
2020,"MI","Michigan","Charlevoix","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.6,NA,NA,5.1,6.2,26105,26029,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-85.5436841 45.6185538)"
2020,"MN","Minnesota","Pine","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.1,NA,NA,5.6,6.7,29359,27115,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-92.7630936 46.1009402)"
2020,"MN","Minnesota","Le Sueur","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.8,NA,NA,6.1,7.5,28741,27079,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-93.7301433 44.3734238)"
2020,"MS","Mississippi","Coahoma","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8,NA,NA,7.4,8.5,21564,28027,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-90.6040104 34.2303156)"
2020,"MI","Michigan","Emmet","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.9,NA,NA,7.1,8.7,33342,26047,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-84.9868217 45.5900944)"
2020,"MA","Massachusetts","Norfolk","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.1,NA,NA,4.6,5.7,709409,25021,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-71.1811102 42.1717377)"
2020,"MS","Mississippi","Oktibbeha","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.8,NA,NA,6.3,7.2,49789,28105,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.8761514 33.4223134)"
2020,"MS","Mississippi","Lauderdale","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.2,NA,NA,7.6,8.9,73751,28075,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-88.6604487 32.4039981)"
2020,"MN","Minnesota","Anoka","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.9,NA,NA,5.3,6.4,359921,27003,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-93.2427232 45.2741098)"
2020,"MA","Massachusetts","Middlesex","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.9,NA,NA,4.3,5.4,1609379,25017,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-71.3949161 42.4817182)"
2020,"MS","Mississippi","George","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8,NA,NA,7.3,8.8,24425,28039,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-88.6422679 30.8554305)"
2020,"MN","Minnesota","Mille Lacs","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,NA,NA,7,8.4,26146,27095,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-93.6329964 45.9290434)"
2020,"MI","Michigan","Baraga","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.4,NA,NA,8.6,10.2,8164,26013,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-88.3618101 46.6958592)"
2020,"MN","Minnesota","Brown","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.5,NA,NA,6.7,8.3,24846,27015,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.7336472 44.2465415)"
2020,"MS","Mississippi","Tate","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.6,NA,NA,6.1,7.1,28539,28137,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-89.9431054 34.6495527)"
2020,"MS","Mississippi","Tallahatchie","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.5,NA,NA,8,9.1,13707,28135,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-90.1722434 33.9545292)"
2020,"MI","Michigan","Leelanau","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.7,NA,NA,7.6,9.8,21743,26089,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-86.051574 45.1461816)"
2020,"MI","Michigan","Mecosta","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.6,NA,NA,6,7.2,43907,26107,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-85.3327509 43.6352949)"
2020,"MN","Minnesota","Lac qui Parle","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.6,NA,NA,5.1,6.1,6527,27073,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-96.176836 44.9998559)"
2020,"MD","Maryland","Montgomery","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.4,NA,NA,4.1,4.8,1051816,24031,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-77.2030633 39.1373815)"
2020,"MN","Minnesota","St. Louis","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.8,NA,NA,5.2,6.3,198538,27137,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-92.5145933 47.578635)"
2020,"MN","Minnesota","Chippewa","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.1,NA,NA,5.5,6.7,11758,27023,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-95.5641082 45.0286254)"
2020,"MD","Maryland","Dorchester","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.1,NA,NA,5.6,6.5,31853,24019,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-76.0474333 38.4291957)"
2020,"MN","Minnesota","Pipestone","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.4,NA,NA,7.5,9.3,9121,27117,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-96.2570147 44.0153614)"
2020,"MS","Mississippi","Warren","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.7,NA,NA,6.2,7.1,44841,28149,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-90.8523838 32.3560946)"
2020,"MD","Maryland","Talbot","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.1,NA,NA,4.6,5.6,36972,24041,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-76.1784757 38.7483486)"
2020,"MA","Massachusetts","Bristol","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.6,NA,NA,5.9,7.3,566765,25005,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-71.088894 41.7485884)"
2020,"MI","Michigan","Manistee","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.2,NA,NA,8.2,10.2,24738,26101,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-86.3275365 44.2452677)"
2020,"MI","Michigan","Montcalm","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.8,NA,NA,7.1,8.6,63476,26117,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-85.1494679 43.3127822)"
2020,"MS","Mississippi","Lowndes","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.4,NA,NA,5.9,6.9,58309,28087,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.4397227 33.4714237)"
2020,"MN","Minnesota","Meeker","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,NA,NA,7,8.5,23341,27093,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.527346 45.1231555)"
2020,"MS","Mississippi","Sunflower","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.3,NA,NA,7.7,9,24740,28133,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-90.5950901 33.6055289)"
2020,"MI","Michigan","Arenac","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.1,NA,NA,9.2,11,14953,26011,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-83.7406755 44.0368327)"
2020,"MS","Mississippi","Bolivar","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.8,NA,NA,8.2,9.4,30142,28011,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-90.8841199 33.7991391)"
2020,"MI","Michigan","Sanilac","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.2,NA,NA,8.3,10.1,40747,26151,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-82.6428148 43.4491547)"
2020,"MS","Mississippi","Madison","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.7,NA,NA,5.2,6.3,106871,28089,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-90.0341603 32.6343703)"
2020,"MN","Minnesota","Blue Earth","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.8,NA,NA,5.3,6.3,68241,27013,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.0640122 44.0337104)"
2020,"MI","Michigan","Gogebic","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.5,NA,NA,9.4,11.5,13842,26053,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-89.788314 46.4880535)"
2020,"MI","Michigan","Wexford","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.4,NA,NA,7.5,9.3,33743,26165,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-85.5700462 44.3313751)"
2020,"MI","Michigan","Lenawee","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,NA,NA,7,8.5,97808,26091,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-84.0743563 41.8960225)"
2020,"MS","Mississippi","Quitman","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.3,NA,NA,7.8,8.8,6760,28119,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-90.2901707 34.2528327)"
2020,"MN","Minnesota","Hubbard","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.7,NA,NA,7.7,9.6,21783,27057,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.9132898 47.0955506)"
2020,"MN","Minnesota","Rock","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.5,NA,NA,5,6,9301,27133,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-96.2632376 43.6695866)"
2020,"MN","Minnesota","Steele","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.2,NA,NA,6.5,8,36596,27147,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-93.2204527 44.0152607)"
2020,"MI","Michigan","Ionia","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.8,NA,NA,6.2,7.4,64553,26067,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-85.073766 42.9446503)"
2020,"MS","Mississippi","Kemper","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.3,NA,NA,6.8,7.8,9521,28069,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.6256306 32.7501361)"
2020,"MS","Mississippi","Jackson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.5,NA,NA,6.9,8.2,143802,28059,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-88.6251005 30.4560045)"
2020,"MN","Minnesota","Becker","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.8,NA,NA,5.2,6.4,34456,27005,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-95.7417568 46.9376289)"
2020,"MI","Michigan","St. Clair","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.1,NA,NA,5.6,6.7,159293,26147,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-82.6689135 42.9288035)"
2020,"MD","Maryland","Frederick","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.6,NA,NA,5.1,6.2,265161,24021,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-77.3976358 39.4701773)"
2020,"MD","Maryland","Cecil","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.7,NA,NA,6.1,7.4,103419,24015,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-75.9415852 39.5623537)"
2020,"MS","Mississippi","Hinds","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.9,NA,NA,6.3,7.4,227966,28049,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-90.4660171 32.2677879)"
2020,"MI","Michigan","Barry","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.6,NA,NA,5.1,6.2,62061,26015,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-85.3145503 42.5828109)"
2020,"MS","Mississippi","Tunica","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.4,NA,NA,7.7,9,9392,28143,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-90.3717697 34.6522011)"
2020,"MS","Mississippi","Tishomingo","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.7,NA,NA,7,8.3,19275,28141,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.2348272 34.7388349)"
2020,"MI","Michigan","Lapeer","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.8,NA,NA,7.1,8.6,87635,26087,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-83.2243247 43.0886327)"
2020,"MS","Mississippi","Walthall","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.2,NA,NA,6.7,7.7,14294,28147,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-90.1034306 31.164492)"
2020,"MD","Maryland","St. Mary's","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.5,NA,NA,5,6,114687,24037,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-76.534487 38.2230765)"
2020,"MS","Mississippi","Marshall","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.1,NA,NA,6.6,7.6,35301,28093,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-89.504231 34.7661897)"
2020,"MA","Massachusetts","Worcester","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.1,NA,NA,5.4,6.8,829212,25027,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-71.940282 42.3116934)"
2020,"MI","Michigan","Ontonagon","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",12.3,NA,NA,11,13.6,5656,26131,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-89.2769121 46.8353252)"
2020,"MI","Michigan","Emmet","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.6,NA,NA,5.1,6.1,33342,26047,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-84.9868217 45.5900944)"
2020,"MN","Minnesota","Waseca","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.6,NA,NA,5.1,6.2,18550,27161,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-93.5898443 44.0184598)"
2020,"MN","Minnesota","Martin","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.6,NA,NA,7.7,9.6,19484,27091,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.5470963 43.6771732)"
2020,"MS","Mississippi","Stone","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.2,NA,NA,7.5,8.9,18360,28131,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-89.112297 30.790184)"
2020,"MN","Minnesota","Jackson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.1,NA,NA,7.2,9,9768,27063,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-95.1497314 43.671111)"
2020,"MI","Michigan","Shiawassee","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,NA,NA,7,8.4,67738,26155,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-84.1463518 42.9515446)"
2020,"MI","Michigan","Cheboygan","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10,NA,NA,8.9,11,25365,26031,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-84.4954307 45.4760217)"
2020,"MD","Maryland","Allegany","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.9,NA,NA,7.1,8.7,70057,24001,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-78.7031037 39.6123134)"
2020,"MD","Maryland","Howard","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.2,NA,NA,3.9,4.6,328200,24027,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-76.9244057 39.2522639)"
2020,"MN","Minnesota","Crow Wing","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.8,NA,NA,7,8.6,65644,27035,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.0707182 46.4916528)"
2020,"MN","Minnesota","Blue Earth","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.6,NA,NA,5.1,6.2,68241,27013,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.0640122 44.0337104)"
2020,"MS","Mississippi","Amite","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.5,NA,NA,7,8,12205,28005,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-90.7955421 31.2039333)"
2020,"MN","Minnesota","Wadena","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.7,NA,NA,7.9,9.5,13807,27159,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.9886078 46.5869861)"
2020,"MN","Minnesota","Norman","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.7,NA,NA,5.2,6.2,6338,27107,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-96.4637757 47.3294529)"
2020,"MI","Michigan","Lenawee","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.1,NA,NA,5.5,6.6,97808,26091,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-84.0743563 41.8960225)"
2020,"MI","Michigan","Missaukee","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.8,NA,NA,8,9.7,15152,26113,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-85.0854708 44.325424)"
2020,"MI","Michigan","Keweenaw","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,4.9,6,2119,26083,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.3513318 47.3672969)"
2020,"MI","Michigan","Midland","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.1,NA,NA,6.3,7.8,83441,26111,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-84.3794144 43.6482031)"
2020,"MS","Mississippi","Clay","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.1,NA,NA,6.6,7.6,19352,28025,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.782468 33.65967)"
2020,"MS","Mississippi","Issaquena","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.2,NA,NA,7.7,8.7,1220,28055,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-91.0035351 32.7555393)"
2020,"MN","Minnesota","Morrison","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.9,NA,NA,7.1,8.7,33187,27097,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.2666194 46.0204839)"
2020,"MS","Mississippi","Jefferson Davis","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.2,NA,NA,6.7,7.6,10890,28065,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-89.8270863 31.5648075)"
2020,"MS","Mississippi","Rankin","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.4,NA,NA,5.8,7.1,155975,28121,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-89.946063 32.2671233)"
2020,"MI","Michigan","Branch","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.5,NA,NA,7.7,9.3,43424,26023,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-85.0668852 41.9184551)"
2020,"MI","Michigan","Kalamazoo","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.1,NA,NA,5.5,6.7,265988,26077,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-85.5328544 42.2462657)"
2020,"MN","Minnesota","Kittson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.6,NA,NA,5.1,6.1,4214,27069,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-96.7803493 48.7760403)"
2020,"MS","Mississippi","Noxubee","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.6,NA,NA,7,8.1,10236,28103,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.5661522 33.106606)"
2020,"MI","Michigan","Sanilac","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.5,NA,NA,6,7.1,40747,26151,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-82.6428148 43.4491547)"
2020,"MN","Minnesota","Olmsted","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.8,NA,NA,4.3,5.4,159298,27109,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-92.4100977 43.9994993)"
2020,"MS","Mississippi","Jefferson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.4,NA,NA,6.9,8.1,6997,28063,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-91.0438779 31.7336333)"
2020,"MI","Michigan","Cass","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6,NA,NA,5.5,6.6,51584,26027,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-86.000142 41.9172431)"
2020,"MS","Mississippi","Winston","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7,NA,NA,6.5,7.6,17845,28159,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-89.0373913 33.0787236)"
2020,"MI","Michigan","Ogemaw","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.9,NA,NA,6.3,7.5,20923,26129,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-84.1280728 44.3332801)"
