"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocation"
2021,"ND","North Dakota","Steele","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8,NA,NA,6.9,9.2,1810,38091,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-97.71892 47.4510624)"
2021,"MO","Missouri","Camden","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.6,NA,NA,8.3,11,43436,29029,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-92.7653271 38.0265275)"
2021,"MT","Montana","Yellowstone","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.8,NA,NA,5,6.7,167146,30111,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-108.2766564 45.9369867)"
2021,"NE","Nebraska","Boyd","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,4.6,6.2,1789,31015,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-98.7730221 42.8944477)"
2021,"MO","Missouri","Polk","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.6,NA,NA,6.6,8.7,32043,29167,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-93.4008166 37.6167611)"
2021,"ID","Idaho","Power","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.2,NA,NA,6.2,8.3,7950,16077,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-112.844407 42.694126)"
2021,"OH","Ohio","Stark","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.2,NA,NA,5.4,7,373834,39151,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-81.3656673 40.8141314)"
2021,"ND","North Dakota","McHenry","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.5,NA,NA,6.4,8.6,5249,38049,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-100.6332668 48.2338417)"
2021,"MI","Michigan","Mason","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.5,NA,NA,7.3,9.8,29383,26105,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-86.4429369 43.9571957)"
2021,"OK","Oklahoma","Cimarron","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.7,NA,NA,4.9,6.6,2248,40025,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-102.5176984 36.7483904)"
2021,"IA","Iowa","Cedar","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.5,NA,NA,5.6,7.5,18410,19031,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-91.1326105 41.77236)"
2021,"NC","North Carolina","Haywood","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.3,NA,NA,7.1,9.5,62476,37087,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-82.9813074 35.5588823)"
2021,"CO","Colorado","Montezuma","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.2,NA,NA,4.5,6,26175,8083,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-108.5957864 37.3380247)"
2021,"MN","Minnesota","Ramsey","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.2,NA,NA,4.5,6,543257,27123,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-93.0999648 45.0152037)"
2021,"MI","Michigan","Calhoun","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.9,NA,NA,5.2,6.8,133819,26025,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-85.0123853 42.2429896)"
2021,"IN","Indiana","Warren","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.6,NA,NA,4.8,6.4,8475,18171,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-87.3751633 40.3524984)"
2021,"ND","North Dakota","Slope","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.3,NA,NA,4.5,6.2,690,38087,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-103.462462 46.4458338)"
2021,"KS","Kansas","Dickinson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,4.7,6.1,18459,20041,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-97.1579434 38.8677353)"
2021,"GA","Georgia","Murray","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.3,NA,NA,6.3,8.4,39951,13213,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-84.7379899 34.7970974)"
2021,"MT","Montana","Mineral","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.9,NA,NA,7.6,10.4,4860,30061,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-115.0853849 47.1296868)"
2021,"ID","Idaho","Caribou","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.5,NA,NA,5.6,7.5,7111,16029,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-111.5442734 42.7860724)"
2021,"OH","Ohio","Crawford","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.5,NA,NA,5.7,7.5,41754,39033,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-82.9247827 40.8485244)"
2021,"KS","Kansas","Kiowa","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.6,NA,NA,6.5,8.8,2392,20097,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-99.2865389 37.5612311)"
2021,"IL","Illinois","Randolph","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.6,NA,NA,6.5,8.8,30142,17157,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-89.8212096 38.0565149)"
2021,"KS","Kansas","Washington","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.3,NA,NA,7.1,9.6,5511,20201,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-97.0956108 39.7767142)"
2021,"MS","Mississippi","Webster","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.1,NA,NA,5.3,7.1,9983,28155,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-89.2839612 33.6120605)"
2021,"IN","Indiana","Newton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.9,NA,NA,5.1,6.8,13808,18111,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-87.4021716 40.9623985)"
2021,"LA","Louisiana","Richland","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.3,NA,NA,6.4,8.2,19805,22083,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-91.7483534 32.413158)"
2021,"MS","Mississippi","Pontotoc","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.3,NA,NA,6.4,8.4,31445,28115,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-89.0372387 34.2270808)"
2021,"MT","Montana","Petroleum","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.8,NA,NA,7.5,10.1,519,30069,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-108.2265753 47.1419168)"
2021,"MI","Michigan","Berrien","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.5,NA,NA,6.5,8.6,153101,26021,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-86.7425435 41.7913818)"
2021,"IA","Iowa","Woodbury","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6,NA,NA,5.2,6.8,105607,19193,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-96.0532956 42.3932198)"
2021,"NE","Nebraska","Valley","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,NA,NA,6.6,8.8,4066,31175,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-98.9834841 41.5640938)"
2021,"ME","Maine","Washington","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.7,NA,NA,8.4,11.1,31121,23029,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-67.6093542 44.9670088)"
2021,"LA","Louisiana","Ouachita","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.3,NA,NA,5.5,7.2,158768,22073,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-92.1515814 32.480932)"
2021,"MS","Mississippi","Coahoma","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.7,NA,NA,6.7,8.7,20810,28027,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-90.6040104 34.2303156)"
2021,"AZ","Arizona","Gila","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.8,NA,NA,8.5,11.1,53589,4007,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-110.8118696 33.7896177)"
2021,"NH","New Hampshire","Coos","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.5,NA,NA,4.7,6.4,31289,33007,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-71.2894309 44.6525477)"
2021,"AL","Alabama","Pickens","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.9,NA,NA,6,7.8,18801,1107,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.0968644 33.2968003)"
2021,"AL","Alabama","Wilcox","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.5,NA,NA,6.6,8.5,10446,1131,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-87.3049349 31.9900824)"
2021,"OR","Oregon","Grant","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.9,NA,NA,5.1,6.7,7272,41023,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-119.0140572 44.4963261)"
2021,"IA","Iowa","Cherokee","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,4.7,6.2,11503,19035,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-95.6332616 42.7427375)"
2021,"MT","Montana","Phillips","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8,NA,NA,6.8,9.3,4192,30071,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-107.9288973 48.2501432)"
2021,"IA","Iowa","Des Moines","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.2,NA,NA,4.6,6,38491,19057,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-91.1869253 40.9153393)"
2021,"MD","Maryland","Washington","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,4.7,6.1,154937,24043,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-77.8146709 39.6036207)"
2021,"MN","Minnesota","Swift","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.1,NA,NA,6.9,9.3,9749,27151,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-95.6901243 45.2758101)"
2021,"OK","Oklahoma","Garfield","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.1,NA,NA,6.1,8.1,61926,40047,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-97.7887411 36.3781319)"
2021,"MI","Michigan","Hillsdale","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.1,NA,NA,7,9.3,45546,26059,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-84.6374794 41.9274606)"
2021,"GA","Georgia","Marion","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.5,NA,NA,5.7,7.4,7440,13197,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-84.5287354 32.3593118)"
2021,"GA","Georgia","Monroe","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.9,NA,NA,6,7.9,28712,13207,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-83.9228373 33.0174037)"
2021,"CA","California","Kings","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.5,NA,NA,4.9,6.2,153443,6031,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-119.8155301 36.072478)"
2021,"IN","Indiana","Fountain","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.9,NA,NA,6.7,9,16427,18045,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-87.2348725 40.1212366)"
2021,"NC","North Carolina","Henderson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.3,NA,NA,4.5,6.1,116829,37089,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-82.4797406 35.3364146)"
2021,"KS","Kansas","Hodgeman","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,NA,NA,6.6,9.1,1710,20083,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-99.8984067 38.0874927)"
2021,"NE","Nebraska","Kearney","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.8,NA,NA,5.8,7.8,6674,31099,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-98.9476019 40.5091198)"
2021,"NH","New Hampshire","Rockingham","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.6,NA,NA,4.9,6.5,316947,33015,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-71.0990801 42.9886636)"
2021,"KY","Kentucky","Ballard","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.9,NA,NA,7.7,10.2,7695,21007,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-89.0103673 37.0513234)"
2021,"OH","Ohio","Lawrence","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.8,NA,NA,6,7.7,57445,39087,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-82.5171856 38.6038659)"
2021,"MN","Minnesota","Carlton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,4.6,6.1,36409,27017,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-92.6710435 46.6038184)"
2021,"AR","Arkansas","Crawford","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.8,NA,NA,5.9,7.8,60378,5033,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.2362187 35.5830114)"
2021,"AL","Alabama","Sumter","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.5,NA,NA,7.5,9.7,12164,1119,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-88.2000571 32.5974811)"
2021,"IL","Illinois","Menard","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.8,NA,NA,5.8,7.8,12164,17129,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-89.7941326 40.0225693)"
2021,"MO","Missouri","Howard","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.4,NA,NA,6.4,8.5,10168,29089,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-92.6959255 39.143365)"
2021,"CA","California","Lake","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.3,NA,NA,7.2,9.4,68766,6033,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-122.7467569 39.0948019)"
2021,"PA","Pennsylvania","Columbia","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.1,NA,NA,6.1,8.1,64872,42037,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-76.4042599 41.0455174)"
2021,"NY","New York","Putnam","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.5,NA,NA,3.9,5.2,97936,36079,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-73.7438608 41.4279067)"
2021,"CO","Colorado","Gunnison","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",4.4,NA,NA,3.8,5.1,17281,8051,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-107.0568798 38.6704993)"
2021,"KY","Kentucky","Boyle","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.5,NA,NA,6.5,8.6,30747,21021,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-84.8683523 37.6181043)"
2021,"PA","Pennsylvania","Franklin","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.6,NA,NA,4.8,6.5,156289,42055,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-77.7245208 39.9267722)"
2021,"MN","Minnesota","Norman","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.5,NA,NA,6.4,8.6,6416,27107,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-96.4637757 47.3294529)"
2021,"GA","Georgia","Cherokee","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.6,NA,NA,4.8,6.5,274615,13057,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-84.4750574 34.2443166)"
2021,"KY","Kentucky","Bath","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.6,NA,NA,7.5,9.9,12778,21011,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-83.7376405 38.1522485)"
2021,"GA","Georgia","Brooks","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.1,NA,NA,8,10.4,16270,13027,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-83.5819054 30.8229337)"
2021,"LA","Louisiana","Washington","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9,NA,NA,7.9,10.2,45133,22117,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-90.0462534 30.8521435)"
2021,"AK","Alaska","Prince of Wales-Hyder","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.8,NA,NA,6,7.6,5729,2198,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-133.1623885 55.6827733)"
2021,"OH","Ohio","Medina","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.8,NA,NA,5.9,7.9,183092,39103,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-81.8997641 41.1161742)"
2021,"MS","Mississippi","Lauderdale","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8,NA,NA,7,9.1,72088,28075,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-88.6604487 32.4039981)"
2021,"GA","Georgia","Murray","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.4,NA,NA,5.5,7.3,39951,13213,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-84.7379899 34.7970974)"
2021,"IL","Illinois","Franklin","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.2,NA,NA,5.4,7,37442,17055,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-88.9263215 37.9918516)"
2021,"KY","Kentucky","Logan","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.4,NA,NA,7.3,9.6,27771,21141,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-86.8812881 36.859607)"
2021,"GA","Georgia","Lowndes","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.8,NA,NA,5.1,6.6,119276,13185,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-83.2689952 30.833145)"
2021,"AR","Arkansas","Woodruff","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.1,NA,NA,6.2,8,6116,5147,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-91.2445353 35.1927768)"
2021,"MN","Minnesota","Ramsey","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.8,NA,NA,4.2,5.5,543257,27123,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-93.0999648 45.0152037)"
2021,"GA","Georgia","DeKalb","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.8,NA,NA,4.2,5.4,757718,13089,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-84.2263432 33.7706611)"
2021,"CT","Connecticut","New Haven","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.7,NA,NA,4.1,5.4,863700,9009,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-72.9002033 41.3497185)"
2021,"MN","Minnesota","Sibley","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.7,NA,NA,5.8,7.7,14917,27143,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.2301232 44.5757343)"
2021,"MS","Mississippi","Carroll","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.7,NA,NA,5.8,7.6,9879,28015,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-89.918887 33.4407948)"
2021,"PA","Pennsylvania","Delaware","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.9,NA,NA,5.1,6.8,573849,42045,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-75.3988178 39.9166853)"
2021,"IA","Iowa","Bremer","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",4.6,NA,NA,4,5.3,25081,19017,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-92.3273559 42.7808946)"
2021,"NE","Nebraska","Dixon","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,4.7,6.2,5545,31051,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-96.8557845 42.4850864)"
2021,"NE","Nebraska","Adams","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.5,NA,NA,5.6,7.4,31027,31001,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-98.5000441 40.5206322)"
2021,"NE","Nebraska","Custer","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.4,NA,NA,4.7,6.2,10460,31041,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-99.7268662 41.3938927)"
2021,"NY","New York","Washington","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.3,NA,NA,6.4,8.4,60956,36115,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-73.4394282 43.3123766)"
2021,"IA","Iowa","Adair","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.3,NA,NA,4.6,6.1,7541,19001,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.4781643 41.3285283)"
2021,"AR","Arkansas","Desha","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.1,NA,NA,8.9,11.4,11090,5041,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-91.2441034 33.8287519)"
2021,"NY","New York","Seneca","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.7,NA,NA,5,6.5,33688,36099,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-76.827088 42.7822943)"
2021,"MO","Missouri","Iron","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.8,NA,NA,5.9,7.7,9408,29093,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-90.6995869 37.6259709)"
2021,"NE","Nebraska","Pawnee","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.6,NA,NA,8.3,11,2548,31133,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-96.2452136 40.1377971)"
2021,"NY","New York","Oswego","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.9,NA,NA,5.2,6.6,117387,36075,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-76.2092618 43.4614431)"
2021,"MT","Montana","Jefferson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.4,NA,NA,5.5,7.5,12470,30043,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-112.0594284 46.1242317)"
2021,"NC","North Carolina","Person","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8,NA,NA,6.9,9,39127,37145,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-78.9656233 36.3863503)"
